airport_woe_id,airport_ne_gid,airport_county_woe_id,airport_icao_code,airport_ne_name,airport_woe_latitude,airport_woe_bbox,airport_ne_type,airport_country_woe_id,airport_woe_longitude,airport_ne_latitude,airport_iata_code,urbanarea_ne_gid,airport_ne_longitude,aerotropolis_woe_id,airport_woe_name,airport_iso,airport_state_woe_id
12519087,,12589043,,,36.175339,"36.161888,-89.677223,36.176289,-89.674599",,23424977,-89.675034,,,,,,Caruthersville Memorial Airport,US,2347584
12519088,,12588122,,,42.148602,"42.144051,-88.558929,42.153149,-88.546669",,23424977,-88.552803,,,,,,Casa de Aero Park,US,2347572
12519089,,12587591,,,32.955109,"32.945091,-111.774422,32.961868,-111.756828",,23424977,-111.760651,,CGZ,,,,Casa Grande Municipal Airport,US,2347561
12513333,,26807034,,,15.4736,"15.46905,-88.841423,15.47815,-88.831978",,23424834,-88.8367,,,,,,Bananera Airport,GT,2345560
12515286,,12591337,,,49.646999,"49.642448,22.49338,49.65155,22.50742",,23424923,22.500401,,,,,,Bircza Airport,PL,12577943
12515287,,12591244,,,51.439301,"51.43475,15.07371,51.443851,15.08829",,23424923,15.081,,,,,,Bordwe Airport,PL,12577939
12515284,,12591301,,,52.2173,"52.212749,20.29348,52.221851,20.308319",,23424923,20.3009,,,,,,Bielice Airport,PL,12577941
12515282,,12591367,,,53.571602,"53.567051,17.23945,53.576149,17.254749",,23424923,17.247101,,,,,,Bedrzno Highway Strip Airport,PL,12577945
12515281,,12591477,,,52.540401,"52.535851,17.19313,52.544949,17.208071",,23424923,17.2006,,,,,,Bednary Airport,PL,12577949
12524361,,26813709,,,15.8667,"15.86215,-85.554733,15.87125,-85.545273",,23424841,-85.550003,,LMH,,,,Limon Airport,HN,2345625
12524363,,26813738,,,15.50938,"15.50483,-86.599854,15.51393,-86.590408",,23424841,-86.595131,,OAN,,,,Olanchito Airport,HN,2345640
12524362,,26813695,,,15.0709,"15.06635,-86.67717,15.07545,-86.667747",,23424841,-86.672462,,LUI,,,,La Union Airport,HN,2345637
12521788,,12589045,,,38.699951,"38.699169,-93.188377,38.717209,-93.171318",,23424977,-93.184898,,DMO,,,,Sedalia Memorial Airport,US,2347584
12521789,,12587593,,,34.85075,"34.84227,-111.79554,34.854172,-111.779167",,23424977,-111.790337,,SDX,,,,Sedona Airport,US,2347561
12515288,,12591372,,,53.960899,"53.956348,17.937269,53.96545,17.95273",,23424923,17.945,,,,,,Borsk Airport,PL,12577945
12515289,,12591490,,,53.523201,"53.51865,16.256451,53.527748,16.271749",,23424923,16.264099,,,,,,Broczyno Airport,PL,12577950
12512777,,29389336,,,67.69574,"67.690491,24.838779,67.699593,24.86274",,23424812,24.859579,,,,,,Kittilän lentoasema,FI,29389263
12512776,,29389290,,,65.780853,"65.76815,24.56839,65.795258,24.610371",,23424812,24.575741,,,,,,Kemi-Tornion lentoasema,FI,29389263
12512774,,56120859,,,64.281036,"64.279961,27.669769,64.289062,27.690729",,23424812,27.675039,,,,,,Kajaanin lentoasema,FI,29389264
12512773,,56120857,,,62.403599,"62.388908,25.65509,62.410198,25.700939",,23424812,25.68124,,,,,,Jyväskylän lentoasema,FI,29389258
12512771,,29389326,,,64.480003,"64.475449,25.94775,64.48455,25.968849",,23424812,25.9583,,,,,,Jarvitalo lentokenttä,FI,29389265
12512770,,56120856,,,61.767799,"61.763248,26.09429,61.77235,26.11351",,23424812,26.103901,,,,,,Joutsa lentokenttä,FI,29389258
12523324,,28341585,,,9.85278,"9.84823,98.624588,9.85733,98.633812",,23424960,98.629204,,,,,,Ranong Airport,TH,2347183
12520483,,12589709,KLMT,,42.165864,"42.163898,-121.744614,42.168842,-121.737869",,23424977,-121.740929,,LMT,,,,Kingsley Field,US,2347596
12523320,,55864303,,,-33.06461,"-33.06916,151.643555,-33.060059,151.654404",,23424748,151.648987,,BEO,,,,Belmont Airport,AU,2344700
12520666,,12589510,,,46.445171,"46.441959,-97.731422,46.452862,-97.720688",,23424977,-97.722214,,,,,,Lisbon Municipal Airport,US,2347593
12512779,,56120864,,,63.008598,"62.992882,27.78087,63.019909,27.81385",,23424812,27.789089,,,,,,Kuopion lentoasema,FI,29389262
12512778,,56120862,,,63.718788,"63.714241,23.12257,63.723339,23.14311",,23424812,23.132839,,,,,,Kruunupyyn lentoasema,FI,29389257
28677597,,56072995,,,-14.2691,"-14.27365,135.714355,-14.26455,135.723724",,23424748,135.71904,,,,,,Numbulwar Aerodrome,AU,2344701
29388299,,12590601,,,43.10928,"43.106838,-88.168404,43.111721,-88.16172",,23424977,-88.165062,,,,,,Aero Park Airport,US,2347608
12520667,,12588145,,,39.166401,"39.16185,-89.676163,39.170952,-89.664436",,23424977,-89.670303,,,,,,Litchfield Municipal Airport,US,2347572
29388293,,12588258,,,40.460388,"40.457909,-86.833031,40.462872,-86.826508",,23424977,-86.829773,,,,,,Aretz Airport,US,2347573
12520660,,12587706,KSAN,,32.723102,"32.698994,-117.207512,32.748455,-117.143768",,23424977,-117.175858,,SAN,,,,San Diego International Airport,US,2347563
29388291,,12588258,,,40.38937,"40.385921,-86.809631,40.392818,-86.800568",,23424977,-86.805099,,,,,,Halsmer Airport,US,2347573
29388290,,12588190,,,39.47472,"39.474701,-87.105003,39.47718,-87.094437",,23424977,-87.100418,,,,,,Arthur Municipal Airport,US,2347573
29388123,,12588396,,,38.882301,"38.875019,-99.114037,38.911339,-99.081451",,23424977,-99.097839,,,,,,Victoria Pratt Airport,US,2347575
29388296,,12588224,,,41.699558,"41.69804,-85.420448,41.70108,-85.416367",,23424977,-85.418404,,,,,,Reid-Eash Airport,US,2347573
29388295,,12588211,,,39.798729,"39.79607,-86.366043,39.801392,-86.3591",,23424977,-86.362572,,,,,,Speedway Airport,US,2347573
12521252,,12587641,,,35.695011,"35.683788,-90.012398,35.697811,-90.00856",,23424977,-90.009941,,,,,,Osceola Municipal Airport,US,2347562
12521253,,12588333,,,41.22345,"41.219639,-92.506622,41.234169,-92.482552",,23424977,-92.486259,,OOA,,,,Oskaloosa Municipal Airport,US,2347574
12521250,,12588337,,,43.29863,"43.285229,-92.798187,43.29866,-92.794991",,23424977,-92.79554,,,,,,Osage Municipal Airport,US,2347574
12520663,,12589639,,,34.851269,"34.844551,-97.589333,34.8545,-97.583344",,23424977,-97.586479,,,,,,Lindsay Municipal Airport,US,2347595
12521256,,12588700,,,41.658298,"41.653751,-70.527977,41.662849,-70.515823",,23424977,-70.521896,,FMH,,,,Otis Air National Guard Base,US,2347580
12521257,,12588782,,,45.017071,"45.00433,-84.723717,45.018089,-84.68705",,23424977,-84.687683,,,,,,Otsego County Airport,US,2347581
12521254,,12589349,,,43.350288,"43.344978,-76.397697,43.35696,-76.37999",,23424977,-76.39418,,,,,,Oswego County Airport,US,2347591
12521255,,12590440,,,46.795799,"46.791248,-119.078842,46.80035,-119.065559",,23424977,-119.072197,,,,,,Othello Municipal Airport,US,2347606
12523667,,26797034,,,8.4,"8.39545,-75.604591,8.40455,-75.595413",,23424787,-75.599998,,PLC,,,,Planeta Rica Airport,CO,2345058
12524099,,29375216,,,53.4333,"53.428749,-57.240929,53.437851,-57.22567",,23424775,-57.233299,,YDE,,,,Paradise River Airport,CA,2344919
12524098,,29375157,,,61.363049,"61.358501,-139.038834,61.367599,-139.019882",,23424775,-139.029358,,YDB,,,,Burwash Landings Airport,CA,2344926
12524097,,29375157,,,64.044838,"64.035187,-139.145844,64.048828,-139.114929",,23424775,-139.126114,,YDA,,,,Dawson Airport,CA,2344926
12524096,,29375230,,,70.483299,"70.478752,-68.530312,70.487846,-68.50309",,23424775,-68.516701,,YCY,,,,Clyde River Airport,CA,20069920
12524095,,29375084,,,45.783298,"45.778751,-66.156517,45.787849,-66.143478",,23424775,-66.150002,,YCX,,,,Gagetown Airport,CA,2344918
12524094,,29375231,,,61.3167,"61.312149,-98.509468,61.321251,-98.490532",,23424775,-98.5,,YCU,,,,Cullaton Lake Airport,CA,2344917
12524093,,29375230,,,63.335812,"63.331261,-90.744164,63.340359,-90.7239",,23424775,-90.734032,,YCS,,,,Chesterfield Inlet Airport,CA,20069920
12518399,,,,,47.146999,"47.142448,30.78602,47.15155,30.799379",,23424976,30.7927,,,,,,Raukhovka Airport,UA,2347549
12524091,,29375230,,,67.818207,"67.81366,-115.158699,67.822762,-115.134621",,23424775,-115.14666,,,,,,Coppermine Airport,CA,20069920
12524090,,29375229,,,67.04538,"67.040833,-125.864853,67.049927,-125.841553",,23424775,-125.853203,,YCK,,,,Colville Lake Airport,CA,2344920
12518398,,,,,50.2593,"50.254749,24.575491,50.263851,24.58971",,23424976,24.5826,,,,,,Radekhov Airport,UA,2347547
12521989,,12588574,,,37.848289,"37.847618,-83.851257,37.852009,-83.840492",,23424977,-83.846451,,,,,,Stanton Airport,US,2347576
12520669,,12588845,,,45.952049,"45.945278,-94.351418,45.953419,-94.338158",,23424977,-94.346367,,LXL,,,,Little Falls-Morrison County Airport,US,2347582
12515876,,12598953,,,50.883301,"50.87875,61.181099,50.887852,61.195499",,23424936,61.188301,,,,,,Buruktal Northeast Airport,RU,2346916
56051993,,12596814,,,48.878342,"48.875359,11.17539,48.879009,11.18672",,23424829,11.18066,,,,,,Segelflugplatz Eichstätt,DE,2345482
56051992,,12596743,,,48.240768,"48.2346,12.97275,48.241791,12.98132",,23424829,12.97758,,,,,,Sportflugplatz Kirchdorf/inn,DE,2345482
56051995,,12596907,,,48.279419,"48.278141,12.49325,48.28096,12.50827",,23424829,12.505,,,,,,Flugplatz Mühldorf Am Inn,DE,2345482
56051994,,12596814,,,48.782829,"48.781078,11.21077,48.783569,11.22101",,23424829,11.21762,,,,,,Sportflugplatz Egweil,DE,2345482
56051997,,12596809,,,49.361462,"49.359989,10.66551,49.364498,10.67556",,23424829,10.67068,,,,,,Sportflugplatz Ansbach-petersdorf,DE,2345482
12514815,,,,,-0.6912,"-0.69575,73.155449,-0.68665,73.164551",,23424899,73.160004,,,,,,Gan Island Airport,MV,20070329
29388125,,12588431,,,38.535511,"38.534401,-94.925423,38.545879,-94.913818",,23424977,-94.921509,,,,,,Miami County Airport,US,2347575
56051998,,12596749,,,47.852589,"47.852379,12.54847,47.8536,12.5533",,23424829,12.55053,,,,,,Segelflugplatz Grabenstätt,DE,2345482
28677569,,56072989,,,-24.11623,"-24.120781,134.387161,-24.111679,134.397125",,23424748,134.392136,,,,,,Santa Teresa Landing Ground,AU,2344701
22656446,,12597137,,,48.343201,"48.335831,2.7903,48.345909,2.80414",,23424819,2.79831,,,,,,Aerodrome de Moret-Episy,FR,7153319
12518338,,,,,50.789398,"50.784851,25.32391,50.793949,25.338289",,23424976,25.3311,,,,,,Lutsk North Airport,UA,2347555
12517977,,,,,37.852901,"37.848351,58.765942,37.857449,58.777458",,23424972,58.771702,,,,,,Gyaurs Airport,TM,2347347
12522296,,12590007,,,31.7833,"31.778749,-95.90255,31.787849,-95.891853",,23424977,-95.897202,,,,,,W J E Airport,US,2347602
28677592,,56072980,,,-21.67647,"-21.681021,136.674484,-21.671921,136.684265",,23424748,136.679382,,,,,,Argadargada Aerodrome,AU,2344701
29388051,,12588338,,,42.01545,"41.997822,-96.110291,42.016029,-96.098007",,23424977,-96.108147,,,,,,Onawa Municipal Airport,US,2347574
29388162,,12588910,,,33.14439,"33.14053,-90.519287,33.149212,-90.511902",,23424977,-90.512321,,,,,,Belzoni Municipal Airport,US,2347583
12515879,,12598184,,,50.616199,"50.611649,118.51004,50.62075,118.524361",,23424936,118.517197,,,,,,Byrka Airport,RU,2346894
12512088,,26198339,,,26.7124,"26.70785,117.464211,26.716949,117.474388",,23424781,117.469299,,,,,,Jiangluo Airport,CN,12577997
29388124,,12589000,,,36.046459,"36.035042,-90.151642,36.04649,-90.14344",,23424977,-90.15036,,,,,,Hornersville Memorial Airport,US,2347584
12512081,,26198174,,,23.051001,"23.04645,114.60276,23.05555,114.61264",,23424781,114.607697,,,,,,Huiyang Airport,CN,12578019
12512080,,26198285,,,40.854301,"40.849751,111.814987,40.858849,111.827011",,23424781,111.820999,,HET,,,,Huhehaote Airport,CN,12578009
12512083,,26198119,,,34.160198,"34.155651,108.573013,34.164749,108.583992",,23424781,108.578499,,,,,,Huxian Airport,CN,12578015
12512085,,26198196,,,29.7297,"29.725149,103.590874,29.734249,103.601334",,23424781,103.5961,,,,,,Jiajiang Airport,CN,12578016
12512084,,26198222,,,50.366798,"50.362251,124.100868,50.371349,124.115128",,23424781,124.108002,,,,,,Jagdaqi Airport,CN,12578009
12512087,,26198153,,,27.091499,"27.08695,114.957993,27.09605,114.968208",,23424781,114.963097,,,,,,Jian Airport,CN,12577993
12518599,,12590236,,,32.584438,"32.583649,-95.073036,32.586361,-95.055168",,23424977,-95.063889,,,,,,Ambassador Field Airport,US,2347602
12518598,,12590194,KAMA,,35.22018,"35.194489,-101.725327,35.234962,-101.67186",,23424977,-101.708962,,AMA,,,,Amarillo International Airport,US,2347602
12522076,,12587853,,,28.1861,"28.181549,-82.637062,28.190651,-82.62674",,23424977,-82.631897,,,,,,Tampa Bay Executive Airport,US,2347568
12518591,,12587698,,,39.113899,"39.109348,-121.061462,39.11845,-121.049744",,23424977,-121.055603,,,,,,Alta Sierra Airport,US,2347563
12518590,,12587723,,,36.540298,"36.535751,-119.320961,36.544849,-119.309639",,23424977,-119.3153,,,,,,Alta Airport,US,2347563
12518593,,12589734,KAOO,,40.295101,"40.285259,-78.328598,40.30431,-78.312531",,23424977,-78.324043,,AOO,,,,Altoona-Blair County Airport,US,2347597
12518592,,12590195,,,30.275153,"30.274755,-103.884727,30.275665,-103.882446",,23424977,-103.883448,,,,,,Alta Vista Ranch Airport,US,2347602
12518595,,12589647,,,34.654927,"34.652203,-99.289108,34.658054,-99.277908",,23424977,-99.283805,,LTS,,,,Altus Air Force Base,US,2347595
12518597,,12589690,,,36.779659,"36.768459,-98.669739,36.78109,-98.666069",,23424977,-98.667168,,,,,,Alva Municipal Airport,US,2347595
12518596,,12589647,,,34.699799,"34.69051,-99.339317,34.707088,-99.334282",,23424977,-99.334373,,AXS,,,,Altus Municipal Airport,US,2347595
12518847,,12588773,,,45.195801,"45.19125,-84.328148,45.200352,-84.315247",,23424977,-84.321701,,,,,,Black River Ranch Airport,US,2347581
12518846,,12590560,,,44.253529,"44.24884,-90.86528,44.254379,-90.845047",,23424977,-90.84626,,BCK,,,,Black River Falls Area Airport,US,2347608
12518845,,12589885,,,44.48315,"44.47533,-103.794159,44.488831,-103.774857",,23424977,-103.783142,,SPF,,,,Black Hills Clyde Ice Field Airport,US,2347600
12518844,,12589897,,,45.51915,"45.51482,-102.475471,45.5219,-102.459991",,23424977,-102.466888,,,,,,Bison Municipal Airport,US,2347600
12518843,,12589481,KBIS,,46.775816,"46.774216,-100.763977,46.779148,-100.7575",,23424977,-100.759222,,BIS,,,,Bismarck Municipal Airport,US,2347593
12518842,,12590184,,,27.613741,"27.60441,-97.758629,27.61573,-97.746078",,23424977,-97.752869,,,,,,Bishop Municipal Airport,US,2347602
56051815,,12597189,,,45.698582,"45.685741,-0.64477,45.711418,-0.6268",,23424819,-0.63578,,,,,,Aérodrome de Saintes-thénac,FR,7153327
12518848,,12589296,KZUN,,35.084259,"35.07795,-108.802963,35.08654,-108.782867",,23424977,-108.788963,,ZUN,,,,Black Rock Airport,US,2347590
12516250,,12599131,,,46.169102,"46.164551,41.515442,46.173649,41.528561",,23424936,41.521999,,,,,,Krasnaya Polyana Airport,RU,2346921
12516251,,12597784,,,45.376301,"45.37175,38.102131,45.380852,38.11507",,23424936,38.108601,,,,,,Krasnoarmeyskaya West Airport,RU,2346884
12516252,,12597807,,,45.5443,"45.539749,38.03421,45.548851,38.047192",,23424936,38.040699,,,,,,Krasnoarmeyskiy Airport,RU,2346884
12516253,,12598017,,,61.5187,"61.514149,45.921871,61.523251,45.940929",,23424936,45.9314,,,,,,Krasnoborsk Airport,RU,20070508
12516254,,12597810,,,44.937801,"44.93325,38.91048,44.942348,38.923321",,23424936,38.916901,,,,,,Krasnodar South Airport,RU,20070520
12516257,,12597839,,,58.422798,"58.418251,97.508018,58.427349,97.525383",,23424936,97.516701,,,,,,Krasnogor Yevskiy Airport,RU,20070524
12516258,,12599454,,,65.716599,"65.712051,82.434547,65.721153,82.45665",,23424936,82.445602,,,,,,Krasnoselkupsk Airport,RU,20070525
12516259,,12598805,,,67.348801,"67.344254,37.068298,67.353348,37.0919",,23424936,37.080101,,,,,,Krasnoshelye Airport,RU,2346912
12516708,,12597947,,,45.266102,"45.261551,41.867741,45.270649,41.880661",,23424936,41.874199,,,,,,Podluzhnoye Airport,RU,2346887
12523443,,29390294,,,39.556351,"39.5518,27.01755,39.560902,27.02935",,23424969,27.023451,,EDO,,,,Edremit-Korfez Airport,TR,2347267
12520128,,12589948,,,36.455688,"36.454601,-82.891403,36.460491,-82.878677",,23424977,-82.8853,,,,,,Hawkins County Airport,US,2347601
12519881,,12587688,,,34.73909,"34.73317,-118.219513,34.745422,-118.198547",,23424977,-118.211029,,,,,,General Wm J Fox Airport,US,2347563
12520123,,12588721,,,42.664021,"42.656979,-85.354401,42.667629,-85.333099",,23424977,-85.34063,,,,,,Hastings Airport,US,2347581
12520122,,12590002,,,35.390862,"35.376411,-87.971458,35.390869,-87.964607",,23424977,-87.966812,,,,,,Hassell Field Airport,US,2347601
12520121,,12590110,,,33.185471,"33.185429,-99.722557,33.19754,-99.712029",,23424977,-99.721573,,,,,,Haskell Municipal Airport,US,2347602
12520120,,12589665,,,35.82774,"35.827721,-95.66983,35.83847,-95.666298",,23424977,-95.667267,,,,,,Haskell Airport,US,2347595
12520127,,12589101,KHVR,,48.54607,"48.532188,-109.778877,48.546761,-109.75074",,23424977,-109.773041,,HVR,,,,Havre City-County Airport,US,2347585
12519882,,12589330,,,43.029819,"43.029121,-78.178169,43.03326,-78.152817",,23424977,-78.16851,,GVQ,,,,Genesee County Airport,US,2347591
12520125,,12589665,,,35.749748,"35.742451,-95.417061,35.750591,-95.4039",,23424977,-95.410294,,HAX,,,,Hatbox Field Airport,US,2347595
12520124,,12589138,,,40.598221,"40.596981,-98.439201,40.618771,-98.420517",,23424977,-98.427299,,HSI,,,,Hastings Municipal Airport,US,2347586
12519883,,12587517,,,31.05139,"31.05022,-85.87854,31.05571,-85.862358",,23424977,-85.862579,,,,,,Geneva Municipal Airport,US,2347559
12519463,,12589295,,,32.265652,"32.245098,-107.734367,32.268661,-107.699707",,23424977,-107.725258,,DMN,,,,Deming Municipal Airport,US,2347590
12523446,,29390596,,,40.306278,"40.301731,36.557362,40.310829,36.569279",,23424969,36.56332,,,,,,Tokat Airport,TR,2347311
12519885,,12587540,,,33.107079,"33.105042,-88.195038,33.109119,-88.190163",,23424977,-88.192589,,AIV,,,,George Downer Airport,US,2347559
12516207,,12599353,,,56.74862,"56.744675,60.790401,56.751167,60.813187",,23424936,60.80173,,SVX,,,,Koltsovo Airport,RU,2346926
12519886,,12588304,,,42.97871,"42.978439,-91.792824,42.99353,-91.787483",,23424977,-91.788116,,,,,,George L Scott Municipal Airport,US,2347574
12519887,,12588936,,,33.439781,"33.434181,-88.851738,33.445381,-88.838303",,23424977,-88.845016,,STF,,,,George M Bryan Airport,US,2347583
28677568,,56072989,,,-25.06082,"-25.065371,133.730698,-25.056271,133.740738",,23424748,133.735718,,,,,,Idracowra Aerodrome,AU,2344701
12521404,,12588152,,,39.638889,"39.635429,-90.787109,39.64349,-90.774033",,23424977,-90.785522,,,,,,Pittsfield Penstone Municipal Airport,US,2347572
12510345,,,,,36.179401,"36.17485,5.31937,36.183949,5.33063",,23424740,5.325,,,,,,Setif Airport,DZ,2344586
29388309,,12589984,,,35.819889,"35.818062,-84.545181,35.82172,-84.54068",,23424977,-84.542931,,,,,,Meadowlake Airport,US,2347601
22656540,,12602142,,,52.170349,"52.165798,1.09913,52.1749,1.11395",,23424975,1.10654,,,,,,Crowfield Airfield,GB,24554868
28360530,,,,,35.513351,"35.508801,134.781357,35.517899,134.792511",,23424856,134.786926,,,,,,但馬空港,JP,2345862
12519648,,12588635,KAEX,,31.323499,"31.318052,-92.534698,31.326754,-92.529449",,23424977,-92.531994,,AEX,,,,Alexandria International Airport,US,2347577
12519649,,12589638,,,36.384071,"36.36879,-97.800926,36.388569,-97.779678",,23424977,-97.78318,,,,,,Enid Woodring Municipal Airport,US,2347595
12510346,,,,,35.172199,"35.167648,-0.59556,35.17675,-0.58444",,23424740,-0.59,,,,,,Sidi Bel Abbes Airport,DZ,2344601
12519642,,12587922,,,32.60804,"32.601349,-82.377274,32.614658,-82.357597",,23424977,-82.36277,,SBO,,,,Emanuel County Airport,US,2347569
12519643,,12588345,,,43.10104,"43.097469,-94.712227,43.10754,-94.698723",,23424977,-94.699272,,EGQ,,,,Emmetsburg Municipal Airport,US,2347574
12519640,,12589247,,,39.304321,"39.288872,-114.853828,39.3111,-114.829643",,23424977,-114.853378,,,,,,Yelland Field Airport,US,2347587
12519641,,12589573,,,41.332218,"41.33075,-82.107826,41.332909,-82.092422",,23424977,-82.10778,,,,,,Elyria Airport,US,2347594
12519647,,12590341,,,36.681831,"36.680099,-77.493462,36.69492,-77.475029",,23424977,-77.483429,,,,,,Emporia-Greensville Regional Airport,US,2347605
12519644,,12587577,,,62.785,"62.780449,-164.500732,62.789551,-164.480865",,23424977,-164.490799,,EMK,,,,Emmonak Airport,US,2347560
12519645,,12588426,,,38.332439,"38.322399,-96.198723,38.341881,-96.180321",,23424977,-96.18692,,,,,,Emporia Municipal Airport,US,2347575
12517080,,12598802,,,67.5187,"67.514153,34.309711,67.523247,34.333488",,23424936,34.321602,,,,,,Umbozero Airport,RU,2346912
28360536,,,,,32.483891,"32.47934,130.150833,32.488441,130.161621",,23424856,130.156235,,,,,,天草空港,JP,2345870
12513750,,,,,39.597698,"39.593151,47.878601,39.602249,47.8904",,23424851,47.884499,,,,,,Parssabad Airport,IR,20070198
12510347,,,,,36.713299,"36.701939,5.05552,36.724659,5.08388",,23424740,5.0697,,BJA,,,,Soummam Airport,DZ,2344590
12513756,,,,,37.9389,"37.934349,47.663139,37.943451,47.67466",,23424851,47.6689,,,,,,Sarab Airport,IR,2345768
12513757,,,,,36.471699,"36.467152,61.059052,36.47625,61.070351",,23424851,61.064701,,,,,,Sarakhs South Airport,IR,56189823
12513754,,,,,28.725599,"28.72105,57.662922,28.73015,57.673279",,23424851,57.668098,,,,,,Sabzevaran Airport,IR,2345788
12513755,,,,,35.25,"35.245449,47.003632,35.254551,47.014771",,23424851,47.009201,,SDG,,,,Sanandaj Airport,IR,2345779
12513028,,,,,12.0056,"12.00105,-61.791351,12.01015,-61.782051",,23424826,-61.786701,,GND,,,,Point Salines International Airport,GD,2345475
12513029,,23424827,,,49.433633,"49.432224,-2.602128,49.435539,-2.595348",,23424975,-2.598465,,GCI,,,,Guernsey Airport,GB,24548836
12513758,,,,,29.2325,"29.227949,53.133091,29.237049,53.143509",,23424851,53.138302,,,,,,Sarvestan Airport,IR,2345772
12513759,,,,,35.590599,"35.586048,53.488811,35.59515,53.499989",,23424851,53.4944,,,,,,Semnan Airport,IR,2345784
12510591,,55864254,,,-38.041084,"-38.048767,144.468094,-38.034706,144.47142",,23424748,144.469302,,AVV,,,,Avalon Airport,AU,2344705
12510590,,55863780,,,-30.532419,"-30.534679,151.603943,-30.52091,151.627213",,23424748,151.614822,,ARM,,,,Armidale Airport,AU,2344700
12510593,,56072977,,,-10.1214,"-10.12595,142.137375,-10.11685,142.146622",,23424748,142.141998,,BDD,,,,Badu Island Airport,AU,2344702
12510592,,55864327,,,-19.59016,"-19.594709,147.320572,-19.585609,147.330215",,23424748,147.325394,,,,,,Ayr Airport,AU,2344702
12510595,,55864013,,,-37.514641,"-37.51675,143.785965,-37.507648,143.797424",,23424748,143.787964,,,,,,Ballarat Airport,AU,2344705
12510594,,55864263,,,-37.882511,"-37.887058,147.561508,-37.87796,147.573029",,23424748,147.567276,,,,,,Bairnsdale Airport,AU,2344705
12510597,,55863862,,,-34.62838,"-34.630821,143.573517,-34.619129,143.583664",,23424748,143.574142,,,,,,Balranald Aerodrome,AU,2344700
12510596,,55864309,,,-28.83777,"-28.842699,153.550613,-28.828819,153.572495",,23424748,153.556046,,BNK,,,,Ballina Airport,AU,2344700
12510599,,56072996,,,-23.563459,"-23.56801,145.300537,-23.55891,145.310455",,23424748,145.305496,,BCI,,,,Barcaldine Aerodrome,AU,2344702
12510598,,56072978,,,-10.94382,"-10.94837,142.447876,-10.93927,142.457138",,23424748,142.452515,,ABM,,,,Bamaga Airport,AU,2344702
29387831,,12590455,,,48.03352,"48.033291,-122.778267,48.035252,-122.77195",,23424977,-122.7743,,,,,,Hadlock Airport,US,2347606
12514258,,,,,44.499901,"44.49535,72.312828,44.504452,72.325569",,23424871,72.319199,,,,,,Algatart Airport,KZ,2345983
12519505,,12590547,,,43.429359,"43.425259,-88.700638,43.43346,-88.689362",,23424977,-88.694992,,,,,,Dodge County Airport,US,2347608
12519504,,12588399,KDDC,,37.760071,"37.75407,-99.973129,37.775589,-99.955658",,23424977,-99.968773,,DDC,,,,Dodge City Regional Airport,US,2347575
12519507,,12589822,,,34.760899,"34.74065,-82.38871,34.76749,-82.362267",,23424977,-82.36998,,GDC,,,,Donaldson Center Airport,US,2347599
12519506,,12589728,,,39.840801,"39.83625,-77.280319,39.845348,-77.268478",,23424977,-77.274399,,GTY,,,,Doersom Airport,US,2347597
12519501,,12590609,,,41.0383,"41.033749,-107.502731,41.04285,-107.490669",,23424977,-107.496696,,,,,,Dixon Airport,US,2347609
12519500,,12589666,,,36.299999,"36.295448,-97.322342,36.30455,-97.311058",,23424977,-97.316704,,,,,,Ditch Witch Airport,US,2347595
12519502,,12588129,,,41.836739,"41.831322,-89.4561,41.837769,-89.438957",,23424977,-89.444397,,,,,,Dixon Municipal Airport-Chas R Walgreen Field,US,2347572
12519509,,12589763,,,40.092201,"40.08765,-76.580643,40.096748,-76.568764",,23424977,-76.574699,,,,,,Donegal Springs Airpark,US,2347597
12519508,,12587994,,,31.010201,"30.99774,-84.88102,31.015921,-84.86441",,23424977,-84.879662,,,,,,Donaldsonville Municipal Airport,US,2347569
12521414,,12589321,KPBG,,44.669281,"44.632931,-73.478157,44.67168,-73.45414",,23424977,-73.472389,,PBG,,,,Plattsburgh Air Force Base,US,2347591
12521415,,12589150,,,40.953999,"40.944519,-95.919983,40.956039,-95.914871",,23424977,-95.916634,,,,,,Plattsmouth Municipal Airport,US,2347586
12521416,,12589291,,,31.936701,"31.93215,-108.541458,31.94125,-108.530739",,23424977,-108.536102,,,,,,Playas Air Strip,US,2347590
12520524,,12589820,,,33.855339,"33.85363,-79.766876,33.857052,-79.762756",,23424977,-79.764816,,,,,,Lake City Municipal Airport-C J Evans Field,US,2347599
12521410,,12587993,,,32.64975,"32.638458,-81.608093,32.652729,-81.587891",,23424977,-81.591652,,,,,,Plantation Airpark,US,2347569
12521411,,12589856,,,43.400181,"43.39864,-98.835068,43.410278,-98.825058",,23424977,-98.827271,,,,,,Platte Municipal Airport,US,2347600
12521412,,12587789,,,40.108761,"40.104099,-104.703682,40.113201,-104.691803",,23424977,-104.698387,,,,,,Platte Valley Airport,US,2347564
12521413,,12590555,,,42.689201,"42.68465,-90.450378,42.693748,-90.438019",,23424977,-90.444199,,PVB,,,,Platteville Municipal Airport,US,2347608
12521418,,12588229,,,41.366379,"41.363899,-86.312737,41.36763,-86.290497",,23424977,-86.310753,,,,,,Plymouth Municipal Airport,US,2347573
12521419,,12588711,,,41.9133,"41.903851,-70.737762,41.916,-70.717484",,23424977,-70.732323,,PYM,,,,Plymouth Municipal Airport,US,2347580
12517617,,12587317,,,56.7836,"56.779049,13.5959,56.788151,13.6125",,23424954,13.6042,,,,,,Byholma Flygplats,SE,2347055
